time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-11-27T02:37:53.266Z,14.0484,120.6726,145.9,4.5,mb,,76,11.502,0.68,us,us7000ck7w,2021-02-06T18:28:30.040Z,"0 km SE of Lumbangan, Philippines",earthquake,10.8,7.1,0.056,94,reviewed,us,us
2020-11-26T23:26:35.917Z,13.9401,120.8469,291.95,4,mb,,101,3.611,0.51,us,us7000cl7g,2021-02-06T18:29:18.040Z,"2 km N of Sinisian, Philippines",earthquake,10.7,7.3,0.103,25,reviewed,us,us
2020-11-21T17:06:18.501Z,14.0915,120.621,135.34,4.4,mb,,65,3.444,0.91,us,us6000crbk,2021-02-03T17:49:06.040Z,"2 km NNW of Nasugbu, Philippines",earthquake,8.3,6.4,0.068,71,reviewed,us,us
2020-11-13T18:15:32.227Z,13.7476,120.9041,116.98,4.3,mb,,107,3.807,0.87,us,us7000cg77,2021-01-27T17:30:16.040Z,"0 km ENE of Solo, Philippines",earthquake,9.5,6.8,0.067,69,reviewed,us,us
2020-11-12T16:33:43.190Z,14.0234,120.6276,104.01,4.3,mb,,122,3.512,0.68,us,us7000cg51,2021-01-27T17:30:11.040Z,"2 km S of San Diego, Philippines",earthquake,12,8.3,0.114,23,reviewed,us,us
2020-11-12T12:41:59.322Z,13.5431,120.6753,88.14,4.3,mb,,141,3.991,0.66,us,us7000cg4x,2021-01-27T17:30:11.040Z,"Mindoro, Philippines",earthquake,13.3,11.5,0.154,12,reviewed,us,us
2020-11-10T03:35:32.215Z,13.3059,120.4351,35,4.5,mb,,173,8.328,0.29,us,us7000ceh4,2021-01-23T22:25:46.040Z,"12 km SSW of Paluan, Philippines",earthquake,9.9,2,0.163,11,reviewed,us,us
2020-10-31T02:49:49.417Z,14.1868,120.7014,165.98,4.5,mb,,98,3.354,0.65,us,us7000c8hd,2021-01-18T23:01:50.040Z,"6 km W of Magallanes, Philippines",earthquake,9.4,4.6,0.054,102,reviewed,us,us
2020-10-29T07:23:16.832Z,13.6978,120.7783,98.29,4.5,mb,,113,8.103,0.73,us,us7000c7e7,2021-01-18T23:01:40.040Z,"10 km WNW of Tingloy, Philippines",earthquake,7.8,8.4,0.116,23,reviewed,us,us
2020-10-29T05:25:50.823Z,13.7177,120.8742,76.9,4.8,mb,,111,3.833,0.45,us,us7000c7dk,2021-01-18T23:01:40.040Z,"1 km NW of Bagalangit, Philippines",earthquake,9.6,7.3,0.071,61,reviewed,us,us
2020-10-19T17:16:09.059Z,15.4586,120.9883,156.59,4,mb,,148,2.143,0.65,us,us6000cc28,2020-12-29T23:07:43.040Z,"3 km N of Soledad, Philippines",earthquake,10.5,10.3,0.164,10,reviewed,us,us
2020-10-16T20:06:27.481Z,13.6785,120.2608,62.32,5.4,mww,,28,3.855,0.76,us,us6000c8v2,2020-12-29T23:07:28.040Z,"4 km SSE of Looc, Philippines",earthquake,6.3,4.5,0.069,20,reviewed,us,us
2020-10-12T13:38:50.607Z,15.0306,119.0772,10,4.6,mb,,107,2.834,0.56,us,us6000c8sw,2020-12-19T17:22:55.040Z,"99 km WSW of Palauig, Philippines",earthquake,10.7,1.9,0.084,42,reviewed,us,us
2020-10-04T18:16:53.824Z,13.6082,120.7526,121,5.6,mww,,25,3.931,0.89,us,us6000c5i4,2020-12-12T22:28:39.040Z,"14 km WSW of Tingloy, Philippines",earthquake,7.6,1.9,0.038,67,reviewed,us,us
2020-10-03T14:15:56.640Z,15.6235,120.273,45.51,4.7,mb,,93,1.925,1.21,us,us6000c57g,2020-12-12T22:28:37.040Z,"7 km W of Bacsay, Philippines",earthquake,7.2,5.9,0.063,87,reviewed,us,us
2020-10-03T05:03:47.399Z,13.5738,120.9304,177.14,4.7,mb,,128,3.981,0.53,us,us6000c547,2020-12-12T22:28:36.040Z,"7 km N of Balatero, Philippines",earthquake,11.2,7.6,0.071,61,reviewed,us,us
2020-10-02T06:56:54.555Z,15.7829,119.9326,40.86,4.7,mb,,118,1.829,0.63,us,us6000c4m1,2020-12-12T22:28:34.040Z,"3 km NE of Santa Cruz, Philippines",earthquake,8.1,7.8,0.083,44,reviewed,us,us
2020-09-26T03:26:57.776Z,14.6682,120.2511,10,4.2,mb,,139,2.874,0.77,us,us6000c3vf,2020-12-05T21:03:09.040Z,"Luzon, Philippines",earthquake,15.8,1.9,0.2,8,reviewed,us,us
2020-09-17T09:38:12.564Z,15.0549,122.0351,10,4.5,mb,,125,2.909,1.17,us,us6000bzpb,2020-11-28T21:31:48.040Z,"8 km N of Karligan, Philippines",earthquake,6.4,1.9,0.131,17,reviewed,us,us
2020-09-11T04:52:32.360Z,13.1587,120.856,76.54,4.6,mb,,124,4.385,0.61,us,us7000blld,2020-11-21T20:10:36.040Z,"17 km ENE of Santa Cruz, Philippines",earthquake,9.5,7.8,0.072,57,reviewed,us,us
2020-09-09T04:53:24.747Z,13.8852,121.3007,10,4.4,mb,,133,3.735,0.65,us,us7000bn29,2020-11-21T20:10:42.040Z,"1 km SE of San Antonio, Philippines",earthquake,9.5,1.9,0.203,7,reviewed,us,us
2020-09-07T05:07:08.057Z,13.4013,120.8627,273.72,4.2,mb,,129,21.663,0.36,us,us7000blsh,2020-11-17T19:44:50.040Z,"9 km SSE of Odala, Philippines",earthquake,11.2,10.5,0.136,15,reviewed,us,us
2020-09-06T04:58:29.000Z,14.1019,120.6834,202.27,4.1,mb,,129,3.437,0.72,us,us7000bl5q,2020-11-17T19:44:43.040Z,"4 km WNW of Tumalim, Philippines",earthquake,14.2,8.6,0.127,17,reviewed,us,us
2020-09-01T01:02:26.880Z,13.6085,120.7624,202.81,4.4,mb,,119,8.669,0.6,us,us7000bhtw,2020-11-07T18:48:51.040Z,"13 km WSW of Tingloy, Philippines",earthquake,10.7,6.8,0.12,20,reviewed,us,us
2020-07-26T14:52:39.092Z,15.4284,120.2682,96.18,4.4,mb,,112,1.468,0.56,us,us6000b6t2,2020-10-03T17:32:33.040Z,"14 km WSW of Sula, Philippines",earthquake,3.6,7.3,0.093,33,reviewed,us,us
2020-07-23T04:41:48.663Z,14.9057,119.5932,35,4.7,mb,,99,1.526,0.92,us,us6000b2fu,2020-10-03T17:32:16.040Z,"52 km W of San Nicolas, Philippines",earthquake,7.3,1.9,0.052,113,reviewed,us,us
2020-07-14T06:15:39.306Z,13.9293,120.0321,58.47,4.5,mb,,88,0.894,0.63,us,us7000asgz,2020-09-19T20:58:34.040Z,"4 km NNW of Cabra, Philippines",earthquake,9.6,5.9,0.105,29,reviewed,us,us
2020-07-12T06:45:19.068Z,14.2505,120.7169,213.21,4.2,mb,,88,0.259,0.88,us,us7000aqed,2020-09-19T20:58:30.040Z,"3 km SW of Maragondon, Philippines",earthquake,5.4,5.2,0.075,49,reviewed,us,us
2020-07-08T00:28:15.447Z,15.1854,120.2587,98.21,4.8,mb,,55,1.261,0.78,us,us7000ajsv,2020-09-19T20:57:56.040Z,"20 km NNE of Santa Fe, Philippines",earthquake,8.6,6.1,0.038,213,reviewed,us,us
2020-07-07T16:35:51.853Z,13.6961,120.7959,211.68,4.3,mb,,105,0.426,0.51,us,us7000ane4,2020-09-11T22:14:26.040Z,"9 km WNW of Tingloy, Philippines",earthquake,9.9,5.4,0.091,34,reviewed,us,us
2020-06-19T01:46:11.795Z,12.9664,120.7273,10,4.7,mb,,118,1.147,0.81,us,us7000ab9t,2020-08-30T00:01:15.040Z,"6 km SW of Barahan, Philippines",earthquake,9.9,1,0.115,23,reviewed,us,us
2020-06-05T13:38:02.886Z,12.7147,120.9623,44.32,5.3,mww,,67,7.22,0.83,us,us6000a6ih,2020-08-18T17:58:53.040Z,"9 km NE of Banos, Philippines",earthquake,3.3,6.2,0.062,25,reviewed,us,us
2020-06-04T02:08:21.692Z,12.7929,121.2725,10,4.6,mb,,110,1.341,0.64,us,us6000a9vd,2020-08-18T17:58:48.040Z,"19 km WNW of Masaguisi, Philippines",earthquake,12.8,1.9,0.128,18,reviewed,us,us
2020-05-23T02:10:27.512Z,15.6287,121.5658,43.46,5.2,mww,,105,1.635,0.98,us,us70009nx5,2020-08-08T18:17:52.040Z,"14 km S of Suklayin, Philippines",earthquake,7.8,6,0.093,11,reviewed,us,us
2020-05-12T07:46:38.432Z,15.4107,119.6741,45.72,4.4,mb,,134,1.784,1.3,us,us70009kup,2020-07-29T22:14:38.040Z,"24 km W of Palauig, Philippines",earthquake,11.1,8.5,0.134,16,reviewed,us,us
2020-05-12T01:21:28.767Z,13.6688,120.9248,206.32,4.1,mb,,129,0.431,0.51,us,us70009kub,2020-07-29T22:14:35.040Z,"5 km E of Tingloy, Philippines",earthquake,13.1,5.3,0.105,25,reviewed,us,us
2020-05-09T19:18:13.024Z,14.0741,120.4703,99.16,5.3,mww,,30,0.453,0.79,us,us70009dg1,2020-12-21T20:45:25.326Z,"17 km WNW of San Diego, Philippines",earthquake,6.7,3.7,0.045,48,reviewed,us,us
2020-05-09T17:03:51.907Z,13.6582,120.8441,215.1,4.3,mb,,94,0.45,0.72,us,us70009gm1,2020-07-29T22:14:24.040Z,"2 km W of Tingloy, Philippines",earthquake,9.9,5.1,0.066,74,reviewed,us,us
2020-05-09T11:19:43.152Z,15.0052,122.5683,35.29,4.6,mb,,59,7.897,0.5,us,us70009da9,2020-07-29T22:14:23.040Z,"38 km NNE of Casuguran, Philippines",earthquake,9.3,7.4,0.057,93,reviewed,us,us
2020-05-08T22:53:18.063Z,16.1041,119.6823,35,4.5,mb,,118,2.33,0.74,us,us70009g4s,2020-07-29T22:14:21.040Z,"11 km WSW of Aloleng, Philippines",earthquake,3.6,2,0.124,19,reviewed,us,us
2020-05-06T12:01:55.515Z,14.825,119.5216,10,4.3,mb,,126,8.685,0.3,us,us70009fek,2020-07-29T22:14:10.040Z,"61 km WSW of San Nicolas, Philippines",earthquake,7.7,1.9,0.126,19,reviewed,us,us
2020-04-22T03:19:56.860Z,13.7818,121.0754,10,4.5,mb,,88,0.345,0.59,us,us60009dyp,2020-07-11T22:19:16.040Z,"3 km NNE of Batangas, Philippines",earthquake,6.5,1.8,0.111,24,reviewed,us,us
2020-03-23T21:43:54.604Z,15.8415,118.9826,10,4.4,mb,,129,2.56,1.04,us,us70008hfd,2020-06-06T20:54:12.040Z,"84 km W of Ilioilio, Philippines",earthquake,8.3,1.8,0.189,8,reviewed,us,us
2020-03-23T20:56:48.277Z,15.857,119.2708,11.83,4.6,mb,,94,2.373,1.2,us,us70008esg,2020-06-06T20:54:12.040Z,"54 km WSW of Ilioilio, Philippines",earthquake,5.9,2.2,0.061,81,reviewed,us,us
2020-03-23T20:23:21.180Z,15.8153,119.0233,10,4.8,mb,,125,7.231,1.12,us,us70008es8,2020-06-06T20:54:12.040Z,"81 km WSW of Ilioilio, Philippines",earthquake,8.6,1.9,0.051,120,reviewed,us,us
2020-03-19T06:49:48.550Z,14.9766,120.1444,65.06,4.6,mb,,39,7.849,0.72,us,us70008c0p,2020-06-06T20:53:52.040Z,"1 km W of San Marcelino, Philippines",earthquake,7.5,7.3,0.065,70,reviewed,us,us
2020-03-17T05:06:29.405Z,13.5961,120.9151,124.15,4.5,mb,,111,0.503,0.79,us,us60008gyg,2020-05-30T22:17:17.040Z,"8 km SSE of Tingloy, Philippines",earthquake,9.1,4.6,0.044,154,reviewed,us,us
2020-03-16T05:06:51.975Z,13.588,120.6717,106.94,4.4,mb,,132,8.077,0.35,us,us70008gx2,2020-05-30T22:17:24.040Z,"15 km NNW of Wawa, Philippines",earthquake,13.9,16,0.149,13,reviewed,us,us
2020-03-14T00:13:45.884Z,16.175,120.0452,36.66,4.5,mb,,126,2.233,0.81,us,us60008hph,2020-05-30T22:17:19.040Z,"1 km W of Telbang, Philippines",earthquake,8.7,7.4,0.093,34,reviewed,us,us
2020-03-12T22:00:48.085Z,14.7161,119.0784,10,5.3,mww,,28,1.901,0.78,us,us60008epc,2020-05-30T22:17:04.040Z,"110 km WSW of San Nicolas, Philippines",earthquake,6.3,1.7,0.049,40,reviewed,us,us
